transaction_id,timestamp,minute_offset,payment_method,bank,region,merchant_id,amount,success,failure_reason
TXN0004986,2026-08-30 05:33:45+00:00,6,CARD,HDFC,East,M006,2761.53,1,NONE
TXN0006678,2026-08-30 05:33:46+00:00,6,WALLET,ICICI,East,M006,954.83,1,NONE
TXN0001247,2026-08-30 05:33:48+00:00,6,CARD,AXIS,East,M004,2136.66,1,NONE
TXN0002958,2026-08-30 05:33:49+00:00,6,CARD,HDFC,South,M001,8557.09,0,TIMEOUT
TXN0006213,2026-08-30 05:33:49+00:00,6,UPI,AXIS,South,M005,1406.06,1,NONE
TXN0002328,2026-08-30 05:33:50+00:00,6,UPI,ICICI,West,M003,2082.19,1,NONE
TXN0003013,2026-08-30 05:33:53+00:00,6,UPI,HDFC,West,M004,349.42,1,NONE
TXN0003284,2026-08-30 05:33:53+00:00,6,UPI,SBI,West,M004,1412.72,1,NONE
TXN0004602,2026-08-30 05:33:54+00:00,6,UPI,HDFC,East,M003,1132.55,1,NONE
TXN0004796,2026-08-30 05:33:54+00:00,6,CARD,HDFC,South,M002,3626.17,1,NONE
TXN0002403,2026-08-30 05:33:56+00:00,6,UPI,KOTAK,North,M005,2849.24,1,NONE
TXN0002878,2026-08-30 05:34:06+00:00,7,UPI,ICICI,South,M004,988.26,1,NONE
TXN0007085,2026-08-30 05:34:08+00:00,7,WALLET,AXIS,South,M003,764.81,1,NONE
TXN0005232,2026-08-30 05:34:12+00:00,7,UPI,SBI,East,M001,1585.45,1,NONE
TXN0004726,2026-08-30 05:34:13+00:00,7,WALLET,SBI,South,M003,750.67,1,NONE
TXN0003393,2026-08-30 05:34:13+00:00,7,NETBANKING,HDFC,South,M006,3187.47,1,NONE
TXN0005597,2026-08-30 05:34:17+00:00,7,UPI,HDFC,East,M002,575.79,1,NONE
TXN0006696,2026-08-30 05:34:17+00:00,7,UPI,AXIS,South,M001,2063.02,1,NONE
TXN0004303,2026-08-30 05:34:19+00:00,7,CARD,HDFC,North,M004,1412.96,0,INSUFFICIENT_FUNDS
TXN0004251,2026-08-30 05:34:19+00:00,7,UPI,AXIS,Central,M003,861.48,1,NONE
TXN0006274,2026-08-30 05:34:20+00:00,7,UPI,HDFC,East,M003,864.65,1,NONE
TXN0004055,2026-08-30 05:34:21+00:00,7,UPI,AXIS,West,M002,341.36,1,NONE
TXN0001312,2026-08-30 05:34:21+00:00,7,CARD,SBI,East,M004,1003.07,1,NONE
TXN0005247,2026-08-30 05:34:27+00:00,7,NETBANKING,SBI,West,M004,2354.84,1,NONE
TXN0001325,2026-08-30 05:34:29+00:00,7,UPI,ICICI,Central,M005,3367.92,1,NONE
TXN0006366,2026-08-30 05:34:30+00:00,7,UPI,SBI,East,M006,652.08,1,NONE
TXN0004482,2026-08-30 05:34:30+00:00,7,WALLET,ICICI,West,M003,3752.44,1,NONE
TXN0003715,2026-08-30 05:34:30+00:00,7,WALLET,SBI,South,M001,1035.86,1,NONE
TXN0006627,2026-08-30 05:34:30+00:00,7,UPI,HDFC,South,M006,1220.67,1,NONE
TXN0003414,2026-08-30 05:34:33+00:00,7,NETBANKING,KOTAK,West,M004,1176.53,0,TIMEOUT
TXN0005166,2026-08-30 05:34:34+00:00,7,CARD,HDFC,East,M001,1382.63,1,NONE
TXN0000219,2026-08-30 05:34:35+00:00,7,CARD,SBI,South,M001,1783.3,1,NONE
TXN0002220,2026-08-30 05:34:35+00:00,7,UPI,AXIS,North,M001,1857.13,1,NONE
TXN0006664,2026-08-30 05:34:36+00:00,7,CARD,SBI,West,M002,2129.42,1,NONE
TXN0000146,2026-08-30 05:34:37+00:00,7,UPI,KOTAK,East,M003,1526.93,1,NONE
TXN0003329,2026-08-30 05:34:38+00:00,7,UPI,SBI,North,M003,4242.48,1,NONE
TXN0001574,2026-08-30 05:34:39+00:00,7,WALLET,HDFC,North,M003,2313.64,1,NONE
TXN0002015,2026-08-30 05:34:39+00:00,7,CARD,KOTAK,South,M001,562.28,1,NONE
TXN0002043,2026-08-30 05:34:41+00:00,7,UPI,KOTAK,South,M006,774.81,1,NONE
TXN0001156,2026-08-30 05:34:43+00:00,7,NETBANKING,AXIS,South,M004,837.79,0,BANK_DECLINED
TXN0005730,2026-08-30 05:34:43+00:00,7,NETBANKING,AXIS,North,M006,4920.89,1,NONE
TXN0002486,2026-08-30 05:34:43+00:00,7,CARD,ICICI,South,M004,445.08,1,NONE
TXN0005008,2026-08-30 05:34:46+00:00,7,UPI,ICICI,South,M003,638.65,1,NONE
TXN0003481,2026-08-30 05:34:50+00:00,7,NETBANKING,HDFC,West,M003,720.93,1,NONE
TXN0004934,2026-08-30 05:34:50+00:00,7,UPI,SBI,South,M002,2304.64,1,NONE
TXN0006058,2026-08-30 05:34:51+00:00,7,CARD,HDFC,Central,M004,5696.33,1,NONE
TXN0000360,2026-08-30 05:34:52+00:00,7,UPI,SBI,East,M005,2295.95,1,NONE
TXN0003398,2026-08-30 05:34:54+00:00,7,CARD,KOTAK,South,M001,872.44,0,CUSTOMER_CANCELLED
TXN0003983,2026-08-30 05:34:54+00:00,7,NETBANKING,SBI,Central,M005,1984.54,1,NONE
TXN0003318,2026-08-30 05:34:56+00:00,7,NETBANKING,SBI,East,M005,8627.66,1,NONE
TXN0001787,2026-08-30 05:34:56+00:00,7,WALLET,SBI,South,M002,891.28,1,NONE
TXN0006163,2026-08-30 05:35:01+00:00,8,UPI,HDFC,West,M006,1006.96,1,NONE
TXN0006636,2026-08-30 05:35:01+00:00,8,UPI,SBI,East,M006,397.26,1,NONE
TXN0004391,2026-08-30 05:35:01+00:00,8,NETBANKING,HDFC,South,M004,2887.39,1,NONE
TXN0006609,2026-08-30 05:35:02+00:00,8,WALLET,HDFC,South,M001,431.45,1,NONE
TXN0003160,2026-08-30 05:35:03+00:00,8,CARD,HDFC,North,M001,1925.26,1,NONE
TXN0000497,2026-08-30 05:35:06+00:00,8,WALLET,ICICI,Central,M004,440.32,1,NONE
TXN0001720,2026-08-30 05:35:07+00:00,8,CARD,KOTAK,West,M004,1565.79,1,NONE
TXN0005209,2026-08-30 05:35:07+00:00,8,UPI,HDFC,South,M006,1134.53,1,NONE
TXN0001519,2026-08-30 05:35:08+00:00,8,UPI,HDFC,South,M001,2696.58,1,NONE
TXN0000810,2026-08-30 05:35:09+00:00,8,CARD,HDFC,East,M006,1648.1,1,NONE
TXN0002901,2026-08-30 05:35:09+00:00,8,CARD,AXIS,South,M006,535.09,1,NONE
TXN0000444,2026-08-30 05:35:14+00:00,8,UPI,ICICI,South,M006,1491.65,1,NONE
TXN0003951,2026-08-30 05:35:16+00:00,8,UPI,HDFC,West,M004,926.17,0,INSUFFICIENT_FUNDS
TXN0000443,2026-08-30 05:35:16+00:00,8,CARD,ICICI,South,M002,3366.08,1,NONE
TXN0002083,2026-08-30 05:35:17+00:00,8,CARD,HDFC,West,M003,2129.65,0,BANK_DECLINED
TXN0002350,2026-08-30 05:35:20+00:00,8,UPI,HDFC,South,M003,3612.6,1,NONE
TXN0004078,2026-08-30 05:35:20+00:00,8,UPI,HDFC,North,M004,1033.67,1,NONE
TXN0005615,2026-08-30 05:35:23+00:00,8,NETBANKING,SBI,North,M002,1153.23,1,NONE
TXN0002369,2026-08-30 05:35:25+00:00,8,UPI,ICICI,North,M005,617.69,1,NONE
TXN0003453,2026-08-30 05:35:26+00:00,8,UPI,SBI,East,M001,683.65,1,NONE
TXN0003933,2026-08-30 05:35:26+00:00,8,CARD,SBI,East,M004,1402.48,1,NONE
TXN0007009,2026-08-30 05:35:29+00:00,8,CARD,SBI,West,M001,3047.79,1,NONE
TXN0004062,2026-08-30 05:35:29+00:00,8,NETBANKING,ICICI,North,M003,5165.92,1,NONE
TXN0000032,2026-08-30 05:35:30+00:00,8,CARD,SBI,North,M001,1660.01,1,NONE
TXN0001826,2026-08-30 05:35:31+00:00,8,CARD,HDFC,North,M004,2307.99,1,NONE
TXN0004493,2026-08-30 05:35:31+00:00,8,UPI,KOTAK,South,M004,933.1,1,NONE
TXN0006235,2026-08-30 05:35:31+00:00,8,UPI,HDFC,Central,M002,2748.47,1,NONE
TXN0005456,2026-08-30 05:35:32+00:00,8,UPI,KOTAK,North,M005,883.55,1,NONE
TXN0003181,2026-08-30 05:35:35+00:00,8,UPI,SBI,East,M005,1963.17,0,CUSTOMER_CANCELLED
TXN0005298,2026-08-30 05:35:35+00:00,8,UPI,ICICI,North,M003,834.29,1,NONE
TXN0000750,2026-08-30 05:35:36+00:00,8,NETBANKING,SBI,South,M005,1396.74,1,NONE
TXN0000707,2026-08-30 05:35:37+00:00,8,CARD,KOTAK,East,M005,2182.16,1,NONE
TXN0006778,2026-08-30 05:35:38+00:00,8,UPI,SBI,North,M001,6130.11,1,NONE
TXN0003899,2026-08-30 05:35:42+00:00,8,CARD,KOTAK,South,M001,468.85,1,NONE
TXN0007176,2026-08-30 05:35:43+00:00,8,UPI,HDFC,East,M001,966.15,1,NONE
TXN0002048,2026-08-30 05:35:43+00:00,8,CARD,AXIS,Central,M005,760.29,0,CUSTOMER_CANCELLED
TXN0004949,2026-08-30 05:35:47+00:00,8,WALLET,SBI,North,M004,2516.04,1,NONE
TXN0002254,2026-08-30 05:35:53+00:00,8,UPI,HDFC,East,M006,1734.47,1,NONE
TXN0001599,2026-08-30 05:35:59+00:00,8,UPI,KOTAK,North,M003,752.94,1,NONE
TXN0005253,2026-08-30 05:35:59+00:00,8,UPI,ICICI,West,M002,1489.96,1,NONE
TXN0001380,2026-08-30 05:36:01+00:00,9,UPI,SBI,South,M005,2932.74,1,NONE
TXN0003802,2026-08-30 05:36:03+00:00,9,UPI,KOTAK,South,M004,662.05,1,NONE
TXN0000944,2026-08-30 05:36:06+00:00,9,WALLET,KOTAK,South,M005,1641.03,1,NONE
TXN0000794,2026-08-30 05:36:08+00:00,9,CARD,SBI,East,M006,1180.0,1,NONE
TXN0006178,2026-08-30 05:36:08+00:00,9,NETBANKING,KOTAK,Central,M001,1924.17,1,NONE
TXN0006021,2026-08-30 05:36:11+00:00,9,UPI,HDFC,East,M003,1717.68,1,NONE
TXN0005617,2026-08-30 05:36:12+00:00,9,CARD,SBI,South,M005,1286.82,1,NONE
TXN0002733,2026-08-30 05:36:13+00:00,9,UPI,ICICI,South,M006,382.73,1,NONE
TXN0002774,2026-08-30 05:36:16+00:00,9,UPI,SBI,West,M003,388.23,1,NONE
TXN0005448,2026-08-30 05:36:17+00:00,9,CARD,AXIS,East,M001,825.21,0,CUSTOMER_CANCELLED
TXN0002090,2026-08-30 05:36:17+00:00,9,CARD,HDFC,South,M001,4725.94,1,NONE
TXN0006587,2026-08-30 05:36:18+00:00,9,UPI,AXIS,Central,M001,5970.96,1,NONE
TXN0005738,2026-08-30 05:36:21+00:00,9,WALLET,AXIS,East,M006,606.8,1,NONE
TXN0004718,2026-08-30 05:36:21+00:00,9,UPI,AXIS,South,M002,6920.55,1,NONE
TXN0006226,2026-08-30 05:36:22+00:00,9,NETBANKING,SBI,North,M002,6279.47,1,NONE
TXN0002032,2026-08-30 05:36:22+00:00,9,CARD,HDFC,East,M004,1720.88,1,NONE
TXN0003282,2026-08-30 05:36:22+00:00,9,CARD,HDFC,South,M006,377.12,1,NONE
TXN0000838,2026-08-30 05:36:23+00:00,9,UPI,ICICI,East,M003,1781.11,1,NONE
TXN0006551,2026-08-30 05:36:24+00:00,9,UPI,SBI,East,M003,1306.04,1,NONE
TXN0001426,2026-08-30 05:36:28+00:00,9,UPI,KOTAK,South,M002,978.04,1,NONE
TXN0005108,2026-08-30 05:36:32+00:00,9,UPI,HDFC,East,M006,1874.08,1,NONE
TXN0004529,2026-08-30 05:36:32+00:00,9,CARD,ICICI,North,M006,311.95,1,NONE
TXN0005080,2026-08-30 05:36:33+00:00,9,CARD,HDFC,East,M004,1106.31,1,NONE
TXN0005323,2026-08-30 05:36:34+00:00,9,UPI,AXIS,South,M005,1590.64,1,NONE
TXN0006030,2026-08-30 05:36:34+00:00,9,NETBANKING,HDFC,West,M004,3373.59,1,NONE
TXN0006477,2026-08-30 05:36:36+00:00,9,CARD,HDFC,South,M004,4715.6,1,NONE
TXN0006052,2026-08-30 05:36:37+00:00,9,UPI,SBI,West,M004,1749.3,1,NONE
TXN0000372,2026-08-30 05:36:39+00:00,9,CARD,ICICI,West,M005,2189.3,1,NONE
TXN0004074,2026-08-30 05:36:41+00:00,9,UPI,ICICI,North,M002,1103.1,1,NONE
TXN0003356,2026-08-30 05:36:42+00:00,9,UPI,ICICI,South,M001,1578.64,1,NONE
TXN0004561,2026-08-30 05:36:44+00:00,9,CARD,SBI,West,M005,287.07,1,NONE
TXN0003862,2026-08-30 05:36:46+00:00,9,CARD,SBI,Central,M002,2582.86,1,NONE
TXN0005684,2026-08-30 05:36:46+00:00,9,CARD,HDFC,Central,M001,1184.59,1,NONE
TXN0001781,2026-08-30 05:36:46+00:00,9,UPI,SBI,South,M006,810.26,1,NONE
TXN0005988,2026-08-30 05:36:52+00:00,9,UPI,ICICI,West,M006,3026.28,1,NONE
TXN0004715,2026-08-30 05:36:53+00:00,9,CARD,SBI,South,M005,608.18,1,NONE
TXN0002260,2026-08-30 05:36:54+00:00,9,CARD,KOTAK,South,M006,8372.84,1,NONE
TXN0001816,2026-08-30 05:36:55+00:00,9,UPI,ICICI,West,M004,753.24,1,NONE
TXN0003781,2026-08-30 05:36:59+00:00,9,UPI,HDFC,West,M003,1098.02,1,NONE
TXN0000975,2026-08-30 05:36:59+00:00,9,CARD,AXIS,South,M004,622.98,1,NONE
TXN0004309,2026-08-30 05:37:01+00:00,10,CARD,HDFC,West,M001,2041.73,1,NONE
TXN0003547,2026-08-30 05:37:01+00:00,10,NETBANKING,ICICI,North,M001,1810.03,1,NONE
TXN0006738,2026-08-30 05:37:02+00:00,10,WALLET,ICICI,West,M005,3217.53,1,NONE
TXN0001454,2026-08-30 05:37:05+00:00,10,UPI,AXIS,East,M003,6774.12,0,TIMEOUT
TXN0003434,2026-08-30 05:37:06+00:00,10,UPI,HDFC,South,M006,1603.8,1,NONE
TXN0003302,2026-08-30 05:37:06+00:00,10,UPI,KOTAK,West,M002,1779.21,1,NONE
TXN0006724,2026-08-30 05:37:08+00:00,10,CARD,KOTAK,South,M004,728.04,1,NONE
TXN0007191,2026-08-30 05:37:09+00:00,10,UPI,AXIS,South,M001,1605.42,1,NONE
TXN0001956,2026-08-30 05:37:11+00:00,10,CARD,ICICI,North,M004,594.94,1,NONE
TXN0007035,2026-08-30 05:37:11+00:00,10,UPI,SBI,South,M002,3042.22,1,NONE
TXN0003753,2026-08-30 05:37:13+00:00,10,UPI,AXIS,North,M001,853.04,1,NONE
TXN0005706,2026-08-30 05:37:14+00:00,10,WALLET,SBI,North,M005,830.34,1,NONE
TXN0004071,2026-08-30 05:37:15+00:00,10,UPI,AXIS,South,M003,1248.98,1,NONE
TXN0000545,2026-08-30 05:37:15+00:00,10,UPI,SBI,West,M006,1781.23,1,NONE
TXN0004389,2026-08-30 05:37:16+00:00,10,UPI,ICICI,East,M004,2547.25,1,NONE
TXN0000009,2026-08-30 05:37:17+00:00,10,CARD,AXIS,West,M002,2377.98,1,NONE
TXN0003402,2026-08-30 05:37:19+00:00,10,UPI,AXIS,South,M002,1062.95,1,NONE
TXN0000356,2026-08-30 05:37:20+00:00,10,NETBANKING,ICICI,East,M004,637.33,1,NONE
TXN0000780,2026-08-30 05:37:21+00:00,10,CARD,SBI,South,M003,3871.24,1,NONE
TXN0001673,2026-08-30 05:37:21+00:00,10,UPI,HDFC,North,M004,1271.25,1,NONE
TXN0001561,2026-08-30 05:37:22+00:00,10,UPI,AXIS,South,M001,213.32,1,NONE
TXN0000936,2026-08-30 05:37:25+00:00,10,UPI,ICICI,Central,M003,1143.71,1,NONE
TXN0004035,2026-08-30 05:37:26+00:00,10,CARD,SBI,Central,M004,958.99,1,NONE
TXN0006458,2026-08-30 05:37:26+00:00,10,CARD,ICICI,North,M005,5014.26,1,NONE
TXN0002192,2026-08-30 05:37:28+00:00,10,WALLET,ICICI,Central,M001,663.23,1,NONE
TXN0006216,2026-08-30 05:37:29+00:00,10,CARD,SBI,South,M003,2798.59,1,NONE
TXN0003669,2026-08-30 05:37:31+00:00,10,UPI,SBI,North,M004,233.96,1,NONE
TXN0001769,2026-08-30 05:37:34+00:00,10,UPI,AXIS,North,M004,1981.45,1,NONE
TXN0001021,2026-08-30 05:37:37+00:00,10,UPI,SBI,North,M004,516.25,1,NONE
TXN0001841,2026-08-30 05:37:39+00:00,10,UPI,HDFC,East,M004,6583.39,1,NONE
TXN0000058,2026-08-30 05:37:40+00:00,10,UPI,AXIS,Central,M004,3440.94,1,NONE
TXN0006922,2026-08-30 05:37:40+00:00,10,UPI,SBI,North,M004,2181.59,1,NONE
TXN0001529,2026-08-30 05:37:43+00:00,10,NETBANKING,AXIS,North,M002,1269.44,1,NONE
TXN0002845,2026-08-30 05:37:44+00:00,10,UPI,AXIS,East,M005,2764.62,0,TIMEOUT
TXN0005047,2026-08-30 05:37:44+00:00,10,UPI,SBI,South,M002,2414.5,1,NONE
TXN0000520,2026-08-30 05:37:47+00:00,10,UPI,HDFC,South,M003,1372.46,1,NONE
TXN0006054,2026-08-30 05:37:48+00:00,10,WALLET,ICICI,North,M006,1223.01,1,NONE
TXN0006799,2026-08-30 05:37:57+00:00,10,CARD,AXIS,South,M004,2240.44,1,NONE
TXN0001453,2026-08-30 05:37:57+00:00,10,CARD,HDFC,East,M005,1527.15,1,NONE
TXN0003925,2026-08-30 05:37:58+00:00,10,UPI,ICICI,North,M002,1327.67,1,NONE
TXN0001065,2026-08-30 05:38:00+00:00,11,UPI,SBI,North,M004,1639.11,1,NONE
TXN0003025,2026-08-30 05:38:02+00:00,11,CARD,SBI,South,M003,761.17,1,NONE
TXN0006755,2026-08-30 05:38:04+00:00,11,UPI,ICICI,East,M001,1336.29,1,NONE
TXN0000931,2026-08-30 05:38:04+00:00,11,CARD,HDFC,South,M002,1157.07,1,NONE
TXN0002265,2026-08-30 05:38:06+00:00,11,UPI,HDFC,North,M006,3655.52,1,NONE
TXN0007024,2026-08-30 05:38:07+00:00,11,UPI,HDFC,South,M003,772.72,1,NONE
TXN0003801,2026-08-30 05:38:08+00:00,11,UPI,ICICI,East,M005,946.76,1,NONE
TXN0004922,2026-08-30 05:38:08+00:00,11,UPI,ICICI,East,M003,2273.94,1,NONE
TXN0007072,2026-08-30 05:38:09+00:00,11,CARD,HDFC,North,M001,2902.54,1,NONE
TXN0003296,2026-08-30 05:38:10+00:00,11,UPI,HDFC,West,M004,510.05,1,NONE
TXN0001239,2026-08-30 05:38:10+00:00,11,UPI,SBI,North,M006,570.39,1,NONE
TXN0003950,2026-08-30 05:38:13+00:00,11,UPI,AXIS,West,M004,5721.47,1,NONE
TXN0002912,2026-08-30 05:38:14+00:00,11,UPI,SBI,South,M006,1823.8,1,NONE
TXN0005384,2026-08-30 05:38:15+00:00,11,NETBANKING,KOTAK,East,M005,5520.13,1,NONE
TXN0003739,2026-08-30 05:38:16+00:00,11,UPI,SBI,North,M006,6906.75,1,NONE
TXN0002460,2026-08-30 05:38:19+00:00,11,UPI,ICICI,South,M001,1411.78,1,NONE
TXN0006292,2026-08-30 05:38:22+00:00,11,NETBANKING,AXIS,South,M005,761.7,1,NONE
TXN0003321,2026-08-30 05:38:27+00:00,11,NETBANKING,ICICI,South,M006,8621.07,1,NONE
TXN0001565,2026-08-30 05:38:28+00:00,11,UPI,ICICI,East,M001,1227.56,1,NONE
TXN0001444,2026-08-30 05:38:29+00:00,11,UPI,ICICI,South,M003,1250.67,1,NONE
TXN0005059,2026-08-30 05:38:30+00:00,11,UPI,HDFC,West,M005,2847.17,1,NONE
TXN0004123,2026-08-30 05:38:30+00:00,11,UPI,KOTAK,South,M001,1044.99,1,NONE
TXN0000325,2026-08-30 05:38:31+00:00,11,CARD,HDFC,East,M005,1403.62,1,NONE
TXN0005800,2026-08-30 05:38:32+00:00,11,CARD,HDFC,West,M002,2148.44,1,NONE
TXN0003150,2026-08-30 05:38:35+00:00,11,UPI,SBI,North,M005,488.72,1,NONE
TXN0007039,2026-08-30 05:38:37+00:00,11,UPI,ICICI,Central,M004,626.72,1,NONE
TXN0004439,2026-08-30 05:38:37+00:00,11,CARD,HDFC,East,M002,951.25,1,NONE
TXN0006684,2026-08-30 05:38:40+00:00,11,UPI,ICICI,South,M004,1045.85,1,NONE
TXN0005767,2026-08-30 05:38:40+00:00,11,UPI,SBI,North,M005,720.52,1,NONE
TXN0001432,2026-08-30 05:38:42+00:00,11,WALLET,KOTAK,West,M005,1480.67,1,NONE
TXN0002761,2026-08-30 05:38:43+00:00,11,NETBANKING,HDFC,South,M003,531.71,1,NONE
TXN0006185,2026-08-30 05:38:45+00:00,11,NETBANKING,SBI,South,M006,3122.48,1,NONE
TXN0002266,2026-08-30 05:38:47+00:00,11,WALLET,AXIS,South,M004,403.43,1,NONE
TXN0005741,2026-08-30 05:38:48+00:00,11,CARD,HDFC,West,M003,1996.65,1,NONE
TXN0001674,2026-08-30 05:38:49+00:00,11,NETBANKING,HDFC,West,M004,1537.3,0,INSUFFICIENT_FUNDS
TXN0006543,2026-08-30 05:38:51+00:00,11,UPI,SBI,Central,M001,587.43,1,NONE
TXN0004559,2026-08-30 05:38:51+00:00,11,CARD,SBI,North,M005,4700.4,1,NONE
TXN0005503,2026-08-30 05:38:55+00:00,11,NETBANKING,AXIS,South,M005,1050.99,1,NONE
TXN0001660,2026-08-30 05:38:57+00:00,11,UPI,SBI,North,M003,953.61,1,NONE
TXN0001005,2026-08-30 05:38:59+00:00,11,CARD,HDFC,North,M004,3587.57,1,NONE
TXN0003176,2026-08-30 05:39:01+00:00,12,CARD,SBI,East,M002,891.51,1,NONE
TXN0001868,2026-08-30 05:39:03+00:00,12,UPI,HDFC,North,M001,1073.65,1,NONE
TXN0000878,2026-08-30 05:39:04+00:00,12,UPI,ICICI,South,M005,3486.02,1,NONE
TXN0000942,2026-08-30 05:39:04+00:00,12,UPI,HDFC,East,M005,1642.35,1,NONE
TXN0003011,2026-08-30 05:39:04+00:00,12,UPI,SBI,West,M004,4836.49,1,NONE
TXN0000704,2026-08-30 05:39:06+00:00,12,CARD,SBI,North,M001,1180.17,1,NONE
TXN0004068,2026-08-30 05:39:07+00:00,12,UPI,SBI,South,M005,2606.43,1,NONE
TXN0004863,2026-08-30 05:39:13+00:00,12,CARD,AXIS,South,M003,3683.91,1,NONE
TXN0006691,2026-08-30 05:39:14+00:00,12,UPI,AXIS,North,M002,1203.81,0,CUSTOMER_CANCELLED
TXN0005769,2026-08-30 05:39:14+00:00,12,CARD,KOTAK,West,M006,10456.35,1,NONE
TXN0002648,2026-08-30 05:39:15+00:00,12,UPI,SBI,North,M006,415.99,1,NONE
TXN0001943,2026-08-30 05:39:16+00:00,12,WALLET,SBI,West,M003,1719.82,1,NONE
TXN0004585,2026-08-30 05:39:17+00:00,12,CARD,SBI,North,M003,1597.61,1,NONE
TXN0001804,2026-08-30 05:39:19+00:00,12,NETBANKING,SBI,Central,M003,643.85,1,NONE
TXN0007192,2026-08-30 05:39:23+00:00,12,NETBANKING,AXIS,East,M004,4844.98,1,NONE
TXN0000409,2026-08-30 05:39:23+00:00,12,UPI,KOTAK,West,M004,1319.63,1,NONE
TXN0000743,2026-08-30 05:39:24+00:00,12,CARD,ICICI,West,M003,761.21,0,CUSTOMER_CANCELLED
TXN0001206,2026-08-30 05:39:24+00:00,12,CARD,HDFC,East,M005,2595.49,1,NONE
TXN0002831,2026-08-30 05:39:24+00:00,12,UPI,ICICI,East,M001,714.4,1,NONE
TXN0006805,2026-08-30 05:39:27+00:00,12,UPI,SBI,North,M003,285.52,1,NONE
TXN0006791,2026-08-30 05:39:28+00:00,12,CARD,HDFC,Central,M003,249.72,1,NONE
TXN0003439,2026-08-30 05:39:28+00:00,12,CARD,AXIS,Central,M005,566.96,1,NONE
TXN0002062,2026-08-30 05:39:29+00:00,12,CARD,KOTAK,Central,M004,4355.67,1,NONE
TXN0003225,2026-08-30 05:39:31+00:00,12,WALLET,SBI,East,M005,948.49,1,NONE
TXN0005041,2026-08-30 05:39:31+00:00,12,CARD,AXIS,South,M003,211.17,1,NONE
TXN0000714,2026-08-30 05:39:34+00:00,12,CARD,ICICI,West,M005,2534.87,1,NONE
TXN0005964,2026-08-30 05:39:36+00:00,12,UPI,HDFC,Central,M005,1009.84,1,NONE
TXN0006885,2026-08-30 05:39:38+00:00,12,CARD,AXIS,North,M002,1113.84,1,NONE
TXN0002935,2026-08-30 05:39:39+00:00,12,NETBANKING,KOTAK,East,M003,2750.96,1,NONE
TXN0003502,2026-08-30 05:39:44+00:00,12,UPI,KOTAK,South,M002,1851.87,1,NONE
TXN0000654,2026-08-30 05:39:44+00:00,12,CARD,KOTAK,South,M006,4421.8,1,NONE
TXN0006556,2026-08-30 05:39:45+00:00,12,UPI,ICICI,West,M003,2396.24,1,NONE
TXN0005549,2026-08-30 05:39:46+00:00,12,NETBANKING,KOTAK,East,M002,3929.03,1,NONE
TXN0000990,2026-08-30 05:39:47+00:00,12,UPI,AXIS,West,M004,1144.29,1,NONE
TXN0003688,2026-08-30 05:39:48+00:00,12,NETBANKING,ICICI,North,M002,2319.55,1,NONE
TXN0004485,2026-08-30 05:39:48+00:00,12,NETBANKING,AXIS,Central,M006,548.86,1,NONE
TXN0000739,2026-08-30 05:39:48+00:00,12,CARD,HDFC,South,M006,906.62,0,TIMEOUT
TXN0003617,2026-08-30 05:39:53+00:00,12,CARD,HDFC,South,M001,1575.58,1,NONE
TXN0003594,2026-08-30 05:39:54+00:00,12,UPI,KOTAK,Central,M002,2332.41,1,NONE
TXN0005369,2026-08-30 05:39:55+00:00,12,NETBANKING,KOTAK,South,M005,583.27,1,NONE
TXN0004956,2026-08-30 05:40:01+00:00,13,UPI,ICICI,East,M005,199.44,1,NONE
TXN0003173,2026-08-30 05:40:06+00:00,13,NETBANKING,AXIS,West,M002,953.92,1,NONE
TXN0003851,2026-08-30 05:40:06+00:00,13,UPI,AXIS,West,M006,754.05,1,NONE
TXN0000490,2026-08-30 05:40:09+00:00,13,CARD,SBI,East,M005,1592.25,1,NONE
TXN0000080,2026-08-30 05:40:10+00:00,13,CARD,ICICI,West,M003,632.46,0,BANK_DECLINED
TXN0001836,2026-08-30 05:40:11+00:00,13,NETBANKING,AXIS,East,M005,3013.09,1,NONE
TXN0005646,2026-08-30 05:40:12+00:00,13,CARD,SBI,South,M001,1358.78,1,NONE
TXN0005372,2026-08-30 05:40:12+00:00,13,UPI,KOTAK,South,M003,798.61,1,NONE
TXN0003828,2026-08-30 05:40:13+00:00,13,NETBANKING,SBI,South,M003,2383.8,1,NONE
TXN0006124,2026-08-30 05:40:16+00:00,13,NETBANKING,HDFC,West,M003,1603.25,1,NONE
TXN0004112,2026-08-30 05:40:16+00:00,13,UPI,KOTAK,South,M006,1308.83,1,NONE
TXN0004550,2026-08-30 05:40:21+00:00,13,CARD,ICICI,West,M004,4196.41,0,INSUFFICIENT_FUNDS
TXN0004211,2026-08-30 05:40:21+00:00,13,UPI,SBI,Central,M003,1441.76,1,NONE
TXN0001866,2026-08-30 05:40:22+00:00,13,CARD,ICICI,North,M001,623.18,1,NONE
TXN0002381,2026-08-30 05:40:23+00:00,13,UPI,AXIS,North,M001,1275.23,0,BANK_DECLINED
TXN0007166,2026-08-30 05:40:24+00:00,13,UPI,ICICI,West,M006,1320.13,1,NONE
TXN0000711,2026-08-30 05:40:26+00:00,13,UPI,SBI,South,M005,2156.71,1,NONE
TXN0005096,2026-08-30 05:40:26+00:00,13,NETBANKING,HDFC,South,M004,1372.75,1,NONE
